id,date,store_id,product_id,quantity_on_hand,days_until_expiry,freshness_score
9739,2025-12-19,2,140,5.9,4,0.8
9740,2025-12-19,2,142,4.7,156,0.87
9741,2025-12-19,2,122,1.7,186,0.51
9742,2025-12-19,2,30,13.9,10,1.0
9743,2025-12-19,2,113,6.2,313,0.86
9744,2025-12-19,2,7,9.5,6,0.6
9745,2025-12-19,2,97,28.7,92,0.13
9746,2025-12-19,2,69,4.5,9,0.43
9747,2025-12-19,2,66,10.5,2,0.67
9748,2025-12-19,2,111,2.7,13,0.04
9749,2025-12-19,2,20,6.9,0,0.0
9750,2025-12-19,2,137,11.6,2,0.4
9751,2025-12-19,2,54,4.7,10,1.0
9752,2025-12-19,2,124,9.4,61,0.17
9753,2025-12-19,2,115,5.8,30,0.08
9754,2025-12-19,2,92,6.7,12,0.07
9755,2025-12-19,2,91,20.9,302,0.83
9756,2025-12-19,2,141,4.1,1,1.0
9757,2025-12-19,2,78,30.5,4,0.8
9758,2025-12-19,2,35,12.3,3,0.6
9759,2025-12-19,2,135,7.0,2,0.4
9760,2025-12-19,2,144,4.3,1,0.2
9761,2025-12-19,2,19,4.1,3,0.6
9762,2025-12-19,2,34,6.3,4,0.8
9763,2025-12-19,2,63,15.1,1,0.33
9764,2025-12-19,2,56,6.1,9,0.9
9765,2025-12-19,3,30,7.2,10,1.0
9766,2025-12-19,3,97,10.5,549,0.75
9767,2025-12-19,3,45,2.4,8,0.38
9768,2025-12-19,3,8,19.1,2,0.2
9769,2025-12-19,3,26,11.5,3,0.43
9770,2025-12-19,3,128,7.2,37,0.21
9771,2025-12-19,3,4,35.7,4,0.29
9772,2025-12-19,3,42,3.0,4,0.8
9773,2025-12-19,3,1,30.8,3,0.43
9774,2025-12-19,3,39,8.6,2,0.29
9775,2025-12-19,3,11,0.8,2,0.29
9776,2025-12-19,3,89,12.7,15,0.5
9777,2025-12-19,3,59,16.7,0,0.0
9778,2025-12-19,3,140,0.9,3,0.6
9779,2025-12-19,3,40,22.6,7,0.12
9780,2025-12-19,3,69,3.3,17,0.81
9781,2025-12-19,3,117,9.4,307,0.84
9782,2025-12-19,3,58,31.1,2,0.67
9783,2025-12-19,3,21,22.4,10,1.0
9784,2025-12-19,3,119,17.5,62,0.34
9785,2025-12-19,3,10,13.8,8,1.0
9786,2025-12-19,3,139,6.1,0,0.0
9787,2025-12-19,3,9,4.2,11,0.79
9788,2025-12-19,3,85,7.7,0,0.0
9789,2025-12-19,3,121,4.8,28,0.16
9790,2025-12-19,3,75,4.6,28,0.04
9791,2025-12-19,3,15,12.3,0,0.0
9792,2025-12-19,3,141,6.1,0,0.0
9793,2025-12-19,3,111,8.2,251,0.69
9794,2025-12-19,3,110,12.2,506,0.69
9795,2025-12-19,3,95,31.4,37,0.1
9796,2025-12-19,3,52,10.6,19,0.63
9797,2025-12-19,3,142,2.7,100,0.56
9798,2025-12-19,3,147,8.9,2,0.2
9799,2025-12-19,3,81,7.1,4,0.8
9800,2025-12-19,3,107,1.4,596,0.82
9801,2025-12-19,3,54,6.9,2,0.2
9802,2025-12-19,3,78,12.5,3,0.6
9803,2025-12-19,3,134,11.8,11,0.79
9804,2025-12-19,3,136,7.8,4,0.8
9805,2025-12-19,3,88,5.8,3,0.3
9806,2025-12-19,3,115,7.0,306,0.84
9807,2025-12-19,3,80,16.3,1,0.33
9808,2025-12-19,3,17,8.2,9,0.64
9809,2025-12-19,3,51,12.4,4,0.29
9810,2025-12-19,3,19,4.7,5,1.0
9811,2025-12-19,3,120,13.2,265,0.73
9812,2025-12-19,3,55,18.7,1,0.05
9813,2025-12-19,3,132,7.5,173,0.96
9814,2025-12-19,3,108,24.1,68,0.38
9815,2025-12-19,3,22,31.0,6,0.2
9816,2025-12-19,3,73,6.6,1,0.5
9817,2025-12-19,3,5,3.0,1,0.2
9818,2025-12-19,3,74,3.7,0,0.0
9819,2025-12-19,3,71,5.0,0,0.0
9820,2025-12-19,3,70,9.7,2,1.0
9821,2025-12-19,3,50,20.5,5,0.36
9822,2025-12-19,3,137,18.2,0,0.0
9823,2025-12-19,3,7,21.6,5,0.5
9824,2025-12-19,3,23,7.7,1,0.03
9825,2025-12-19,3,93,5.0,106,0.29
9826,2025-12-19,3,100,8.6,191,0.52
9827,2025-12-19,3,99,38.9,193,0.26
9828,2025-12-19,3,144,4.8,1,0.2
9829,2025-12-19,3,123,3.0,117,0.65
9830,2025-12-19,3,3,7.2,9,0.43
9831,2025-12-19,3,34,13.6,5,1.0
9832,2025-12-19,3,146,2.7,2,0.29
9833,2025-12-19,3,145,2.4,1,0.2
9834,2025-12-19,3,61,13.3,0,0.0
9835,2025-12-19,3,36,17.6,7,1.0
9836,2025-12-19,3,24,28.6,3,0.14
9837,2025-12-19,3,125,2.7,13,0.07
9838,2025-12-19,3,67,4.3,1,0.33
9839,2025-12-19,4,77,16.1,3,0.6
9840,2025-12-19,4,107,5.1,559,0.77
9841,2025-12-19,4,132,11.4,140,0.78
9842,2025-12-19,4,29,12.9,6,0.86
9843,2025-12-19,4,102,1.5,106,0.29
9844,2025-12-19,4,67,6.8,2,0.67
9845,2025-12-19,4,89,10.3,5,0.17
9846,2025-12-19,4,72,6.2,0,0.0
9847,2025-12-19,4,6,13.4,5,0.71
9848,2025-12-19,4,105,2.7,401,0.55
9849,2025-12-19,4,68,10.7,8,0.8
9850,2025-12-19,4,15,10.4,8,0.38
9851,2025-12-19,4,122,1.6,53,0.15
9852,2025-12-19,4,125,8.8,156,0.87
9853,2025-12-19,4,54,8.6,8,0.8
9854,2025-12-19,4,23,36.0,8,0.27
9855,2025-12-19,4,124,20.0,298,0.82
9856,2025-12-19,4,8,16.6,6,0.6
9857,2025-12-19,4,118,0.5,172,0.47
9858,2025-12-19,4,106,24.8,42,0.23
9859,2025-12-19,4,22,49.4,0,0.0
9860,2025-12-19,4,114,13.2,58,0.32
9861,2025-12-19,4,127,15.9,12,0.1
9862,2025-12-19,4,90,4.9,3,0.21
9863,2025-12-19,4,69,4.5,19,0.9
9864,2025-12-19,4,111,15.5,103,0.28
9865,2025-12-19,4,145,8.5,3,0.6
9866,2025-12-19,4,49,25.7,1,0.07
9867,2025-12-19,4,88,21.9,9,0.9
9868,2025-12-19,4,31,31.9,1,0.1
9869,2025-12-19,4,39,8.5,3,0.43
9870,2025-12-19,4,26,17.2,4,0.57
9871,2025-12-19,4,10,13.3,6,0.75
9872,2025-12-19,4,134,3.6,7,0.5
9873,2025-12-19,4,75,15.8,501,0.69
9874,2025-12-19,4,120,19.4,308,0.84
9875,2025-12-19,4,37,5.4,13,0.93
9876,2025-12-19,4,1,37.7,1,0.14
9877,2025-12-19,4,131,13.2,323,0.88
9878,2025-12-19,4,96,19.0,82,0.46
9879,2025-12-19,4,112,10.8,690,0.95
9880,2025-12-19,4,53,10.7,10,0.71
9881,2025-12-19,4,123,1.9,83,0.46
9882,2025-12-19,4,35,24.4,2,0.4
9883,2025-12-19,4,99,28.0,730,1.0
9884,2025-12-19,4,80,27.6,1,0.33
9885,2025-12-19,4,137,28.8,4,0.8
9886,2025-12-19,4,44,8.4,3,0.3
9887,2025-12-19,4,19,1.9,2,0.4
9888,2025-12-19,4,116,23.0,88,0.98
9889,2025-12-19,4,51,16.5,11,0.79
9890,2025-12-19,5,110,12.9,137,0.19
9891,2025-12-19,5,12,9.8,4,0.8
9892,2025-12-19,5,76,3.4,597,0.82
9893,2025-12-19,5,141,2.4,0,0.0
9894,2025-12-19,5,16,8.8,3,0.21
9895,2025-12-19,5,116,19.7,19,0.21
9896,2025-12-19,5,79,14.8,0,0.0
9897,2025-12-19,5,9,5.5,11,0.79
9898,2025-12-19,5,124,9.2,226,0.62
9899,2025-12-19,5,97,28.6,636,0.87
9900,2025-12-19,5,54,1.4,6,0.6
9901,2025-12-19,5,74,10.2,0,0.0
9902,2025-12-19,5,105,8.3,293,0.4
9903,2025-12-19,5,67,7.5,1,0.33
9904,2025-12-19,5,129,8.1,103,0.57
9905,2025-12-19,5,93,7.5,72,0.2
9906,2025-12-19,5,33,5.9,4,0.57
9907,2025-12-19,5,101,10.5,74,0.2
9908,2025-12-19,5,58,8.6,0,0.0
9909,2025-12-19,5,102,21.6,5,0.01
9910,2025-12-19,5,57,1.5,2,0.14
9911,2025-12-19,5,134,9.5,12,0.86
9912,2025-12-19,5,10,12.6,7,0.88
9913,2025-12-19,5,5,6.0,5,1.0
9914,2025-12-19,5,121,14.0,179,0.99
9915,2025-12-19,5,1,35.9,0,0.0
9916,2025-12-19,5,133,9.6,52,0.43
9917,2025-12-19,5,146,4.4,7,1.0
9918,2025-12-19,5,25,13.3,7,1.0
9919,2025-12-19,5,91,5.0,222,0.61
9920,2025-12-19,5,26,9.1,4,0.57
9921,2025-12-19,5,78,38.8,4,0.8
9922,2025-12-19,5,50,17.3,9,0.64
9923,2025-12-19,5,28,26.1,3,0.43
9924,2025-12-19,5,94,9.4,36,0.2
9925,2025-12-19,5,77,40.4,3,0.6
9926,2025-12-19,5,60,23.5,0,0.0
9927,2025-12-19,5,84,5.9,1,0.07
9928,2025-12-19,5,117,13.8,36,0.1
9929,2025-12-19,5,61,6.8,1,0.33
9930,2025-12-19,5,21,32.0,10,1.0
9931,2025-12-19,5,104,1.9,447,0.24
9932,2025-12-19,5,18,5.3,15,0.71
9933,2025-12-19,5,2,21.0,0,0.0
9934,2025-12-19,5,82,7.0,0,0.0
9935,2025-12-19,5,122,6.8,234,0.64
9936,2025-12-19,5,52,9.7,26,0.87
9937,2025-12-19,5,142,4.1,140,0.78
9938,2025-12-19,5,15,13.9,4,0.19
9939,2025-12-19,5,30,9.0,3,0.3
9940,2025-12-19,5,19,2.0,3,0.6
9941,2025-12-19,6,56,5.9,3,0.3
9942,2025-12-19,6,141,5.5,0,0.0
9943,2025-12-19,6,59,21.8,2,0.67
9944,2025-12-19,6,108,8.3,134,0.74
9945,2025-12-19,6,84,10.8,14,1.0
9946,2025-12-19,6,10,13.5,7,0.88
9947,2025-12-19,6,60,34.1,3,1.0
9948,2025-12-19,6,25,20.8,2,0.29
9949,2025-12-19,6,51,16.5,13,0.93
9950,2025-12-19,6,20,2.0,1,0.25
9951,2025-12-19,6,128,9.1,42,0.23
9952,2025-12-19,6,33,7.0,1,0.14
9953,2025-12-19,6,90,10.9,6,0.43
9954,2025-12-19,6,148,2.1,3,0.3
9955,2025-12-19,6,61,3.9,2,0.67
9956,2025-12-19,6,48,14.0,2,0.07
9957,2025-12-19,6,86,4.2,5,1.0
9958,2025-12-19,6,87,20.4,2,0.2
9959,2025-12-19,6,12,22.1,0,0.0
9960,2025-12-19,6,80,7.8,0,0.0
9961,2025-12-19,6,103,12.6,383,0.52
9962,2025-12-19,6,101,10.3,74,0.2
9963,2025-12-19,6,57,3.6,8,0.57
9964,2025-12-19,6,64,18.2,6,0.86
9965,2025-12-19,6,106,3.4,86,0.48
9966,2025-12-19,6,14,9.0,10,0.71
9967,2025-12-19,6,58,25.0,3,1.0
9968,2025-12-19,6,136,9.1,5,1.0
9969,2025-12-19,6,121,6.7,88,0.49
9970,2025-12-19,6,111,5.9,320,0.88
9971,2025-12-19,6,137,13.7,2,0.4
9972,2025-12-19,6,29,16.4,6,0.86
9973,2025-12-19,6,65,17.5,0,0.0
9974,2025-12-19,6,146,5.4,7,1.0
9975,2025-12-19,6,49,28.6,5,0.36
9976,2025-12-19,6,100,11.1,329,0.9
9977,2025-12-19,6,26,8.5,6,0.86
9978,2025-12-19,6,89,11.0,0,0.0
9979,2025-12-19,6,129,7.7,98,0.54
9980,2025-12-19,6,8,2.5,6,0.6
9981,2025-12-19,6,135,3.5,3,0.6
9982,2025-12-19,6,85,10.2,0,0.0
9983,2025-12-19,6,69,9.7,12,0.57
9984,2025-12-19,6,112,10.7,232,0.32
9985,2025-12-19,6,79,13.8,1,0.2
9986,2025-12-19,6,42,3.8,3,0.6
9987,2025-12-19,6,102,8.7,49,0.13
9988,2025-12-19,6,76,4.8,362,0.5
9989,2025-12-19,7,27,18.0,3,0.6
9990,2025-12-19,7,143,1.2,19,0.05
9991,2025-12-19,7,112,7.3,591,0.81
9992,2025-12-19,7,93,8.2,293,0.8
9993,2025-12-19,7,21,33.4,8,0.8
9994,2025-12-19,7,91,14.3,349,0.96
9995,2025-12-19,7,19,3.0,0,0.0
9996,2025-12-19,7,44,6.5,7,0.7
9997,2025-12-19,7,11,6.0,4,0.57
9998,2025-12-19,7,75,17.5,291,0.4
9999,2025-12-19,7,53,11.8,3,0.21
10000,2025-12-19,7,30,15.9,6,0.6
10001,2025-12-19,7,57,6.5,9,0.64
10002,2025-12-19,7,89,9.4,11,0.37
10003,2025-12-19,7,47,32.5,5,0.71
10004,2025-12-19,7,68,5.9,3,0.3
10005,2025-12-19,7,23,33.5,2,0.07
10006,2025-12-19,7,83,7.8,4,0.8
10007,2025-12-19,7,46,52.9,0,0.0
10008,2025-12-19,7,45,10.2,5,0.24
10009,2025-12-19,7,72,2.5,0,0.0
10010,2025-12-19,7,113,5.9,307,0.84
10011,2025-12-19,7,84,9.5,2,0.14
10012,2025-12-19,7,56,2.3,10,1.0
10013,2025-12-19,7,58,31.8,3,1.0
10014,2025-12-19,7,76,4.2,452,0.62
10015,2025-12-19,7,102,13.9,311,0.85
10016,2025-12-19,7,7,12.2,1,0.1
10017,2025-12-19,7,77,41.2,5,1.0
10018,2025-12-19,7,97,19.3,325,0.45
10019,2025-12-19,7,120,10.3,113,0.31
10020,2025-12-19,7,37,9.9,11,0.79
10021,2025-12-19,7,41,1.5,30,1.0
10022,2025-12-19,7,87,17.3,9,0.9
10023,2025-12-19,7,67,6.6,2,0.67
10024,2025-12-19,7,9,4.5,5,0.36
10025,2025-12-19,7,51,23.2,6,0.43
10026,2025-12-19,7,79,16.7,3,0.6
10027,2025-12-19,7,92,7.2,106,0.59
10028,2025-12-19,7,140,7.9,4,0.8
10029,2025-12-19,7,80,4.5,1,0.33
10030,2025-12-19,7,71,5.0,2,1.0
10031,2025-12-19,7,35,16.0,0,0.0
10032,2025-12-19,7,10,16.2,6,0.75
10033,2025-12-19,7,42,4.1,1,0.2
10034,2025-12-19,7,15,9.4,12,0.57
10035,2025-12-19,7,141,1.2,0,0.0
10036,2025-12-19,7,54,1.9,4,0.4
10037,2025-12-19,7,12,8.2,4,0.8
10038,2025-12-19,7,128,3.8,43,0.24
10039,2025-12-19,7,127,8.5,76,0.63
10040,2025-12-19,7,78,13.2,0,0.0
10041,2025-12-19,7,122,1.9,307,0.84
10042,2025-12-19,7,29,21.1,0,0.0
10043,2025-12-19,7,65,12.4,0,0.0
10044,2025-12-19,7,17,9.9,11,0.79
10045,2025-12-19,7,3,4.1,15,0.71
10046,2025-12-19,7,96,10.8,170,0.94
10047,2025-12-19,7,61,5.7,3,1.0
10048,2025-12-19,7,137,6.6,4,0.8
10049,2025-12-19,7,43,5.2,4,0.8
10050,2025-12-19,7,33,12.6,3,0.43
10051,2025-12-19,7,18,1.8,11,0.52
10052,2025-12-19,7,88,10.0,9,0.9
10053,2025-12-19,7,63,4.6,2,0.67
10054,2025-12-19,7,39,9.9,3,0.43
10055,2025-12-19,7,99,23.4,515,0.71
10056,2025-12-19,7,24,32.2,14,0.67
10057,2025-12-19,7,85,5.5,1,0.5
10058,2025-12-19,7,73,4.9,1,0.5
10059,2025-12-19,7,110,6.6,433,0.59
10060,2025-12-19,7,86,3.9,4,0.8
10061,2025-12-19,8,68,8.3,2,0.2
10062,2025-12-19,8,4,20.0,4,0.29
10063,2025-12-19,8,94,11.1,178,0.99
10064,2025-12-19,8,82,6.5,3,1.0
10065,2025-12-19,8,62,18.1,2,0.67
10066,2025-12-19,8,89,8.6,12,0.4
10067,2025-12-19,8,11,5.5,7,1.0
10068,2025-12-19,8,99,21.2,173,0.24
10069,2025-12-19,8,134,11.1,10,0.71
10070,2025-12-19,8,76,8.2,587,0.8
10071,2025-12-19,8,6,6.1,7,1.0
10072,2025-12-19,8,8,4.7,5,0.5
10073,2025-12-19,8,32,7.9,7,1.0
10074,2025-12-19,8,27,22.6,1,0.2
10075,2025-12-19,8,33,2.1,0,0.0
10076,2025-12-19,8,65,13.4,7,1.0
10077,2025-12-19,8,98,20.9,107,0.15
10078,2025-12-19,8,77,27.8,1,0.2
10079,2025-12-19,8,128,10.9,36,0.2
10080,2025-12-19,8,121,13.5,158,0.88
10081,2025-12-19,8,35,21.6,3,0.6
10082,2025-12-19,8,87,22.5,9,0.9
10083,2025-12-19,8,137,10.8,5,1.0
10084,2025-12-19,8,12,25.0,3,0.6
10085,2025-12-19,8,125,11.4,57,0.32
10086,2025-12-19,8,61,11.5,0,0.0
10087,2025-12-19,8,55,28.6,6,0.29
10088,2025-12-19,8,142,2.0,106,0.59
10089,2025-12-19,8,123,5.1,157,0.87
10090,2025-12-19,8,122,4.3,172,0.47
10091,2025-12-19,8,91,12.3,138,0.38
10092,2025-12-19,8,126,13.3,9,0.07
10093,2025-12-19,8,127,7.5,56,0.47
10094,2025-12-19,8,88,10.4,6,0.6
10095,2025-12-19,8,7,22.1,2,0.2
10096,2025-12-19,8,79,13.0,0,0.0
10097,2025-12-19,8,38,12.8,4,0.29
10098,2025-12-19,8,143,1.1,303,0.83
10099,2025-12-19,8,54,4.8,6,0.6
10100,2025-12-19,8,53,17.7,13,0.93
10101,2025-12-19,8,112,5.7,306,0.42
10102,2025-12-19,8,115,8.7,293,0.8
10103,2025-12-19,8,81,7.7,3,0.6
10104,2025-12-19,8,124,12.6,98,0.27
10105,2025-12-19,8,133,10.2,45,0.38
10106,2025-12-19,8,110,17.3,257,0.35
10107,2025-12-19,8,19,7.5,1,0.2
10108,2025-12-19,8,59,15.9,3,1.0
10109,2025-12-19,8,96,10.7,159,0.88
10110,2025-12-19,8,111,13.4,288,0.79
10111,2025-12-19,8,113,4.1,336,0.92
10112,2025-12-19,8,66,8.1,0,0.0
10113,2025-12-19,8,36,16.1,0,0.0
10114,2025-12-19,8,109,19.6,61,0.17
10115,2025-12-19,8,67,6.2,1,0.33
10116,2025-12-19,8,97,16.7,209,0.29
10117,2025-12-19,8,26,6.3,4,0.57
10118,2025-12-19,8,16,13.0,9,0.64
10119,2025-12-19,8,25,8.5,1,0.14
10120,2025-12-19,8,46,37.3,4,0.57
10121,2025-12-19,8,100,6.1,325,0.89
10122,2025-12-19,8,138,3.6,5,1.0
10123,2025-12-19,8,146,6.8,3,0.43
10124,2025-12-19,8,129,6.3,8,0.04
10125,2025-12-19,8,140,6.4,1,0.2
10126,2025-12-19,8,41,7.5,24,0.8
10127,2025-12-19,8,24,29.2,1,0.05
10128,2025-12-19,8,83,25.1,2,0.4
10129,2025-12-19,8,102,22.7,306,0.84
10130,2025-12-19,8,148,0.7,9,0.9
10131,2025-12-19,8,37,7.8,10,0.71
10132,2025-12-19,8,5,13.8,5,1.0
10133,2025-12-19,8,34,19.6,4,0.8
10134,2025-12-19,8,13,12.7,1,0.14
10135,2025-12-19,8,51,2.9,9,0.64
10136,2025-12-19,8,50,46.3,7,0.5
10137,2025-12-19,8,58,22.1,0,0.0
10138,2025-12-19,8,85,3.8,0,0.0
10139,2025-12-19,8,132,6.2,161,0.89
10140,2025-12-19,9,27,29.4,0,0.0
10141,2025-12-19,9,73,1.9,1,0.5
10142,2025-12-19,9,132,9.2,131,0.73
10143,2025-12-19,9,137,22.9,2,0.4
10144,2025-12-19,9,89,5.8,26,0.87
10145,2025-12-19,9,65,15.4,3,0.43
10146,2025-12-19,9,66,10.6,2,0.67
10147,2025-12-19,9,109,8.5,46,0.13
10148,2025-12-19,9,74,1.4,2,1.0
10149,2025-12-19,9,35,11.7,2,0.4
10150,2025-12-19,9,10,5.1,5,0.62
10151,2025-12-19,9,110,14.0,268,0.37
10152,2025-12-19,9,92,20.3,172,0.96
10153,2025-12-19,9,114,11.3,4,0.02
10154,2025-12-19,9,115,7.2,186,0.51
10155,2025-12-19,9,88,9.0,3,0.3
10156,2025-12-19,9,99,23.0,186,0.25
10157,2025-12-19,9,126,12.9,69,0.57
10158,2025-12-19,9,6,11.5,1,0.14
10159,2025-12-19,9,81,17.6,3,0.6
10160,2025-12-19,9,15,5.6,4,0.19
10161,2025-12-19,9,147,2.3,3,0.3
10162,2025-12-19,9,104,0.4,441,0.24
10163,2025-12-19,9,84,13.5,9,0.64
10164,2025-12-19,9,129,4.3,103,0.57
10165,2025-12-19,9,128,4.4,143,0.79
10166,2025-12-19,9,33,9.4,6,0.86
10167,2025-12-19,9,47,19.2,1,0.14
10168,2025-12-19,9,90,8.3,5,0.36
10169,2025-12-19,9,123,5.2,169,0.94
10170,2025-12-19,9,7,16.6,1,0.1
10171,2025-12-19,9,131,15.1,10,0.03
10172,2025-12-19,9,9,8.8,2,0.14
10173,2025-12-19,9,146,3.3,1,0.14
10174,2025-12-19,9,82,7.6,2,0.67
10175,2025-12-19,9,75,5.8,394,0.54
10176,2025-12-19,9,68,11.9,1,0.1
10177,2025-12-19,9,106,6.7,73,0.41
10178,2025-12-19,9,16,4.4,1,0.07
10179,2025-12-19,9,144,1.4,2,0.4
10180,2025-12-19,9,96,14.1,45,0.25
10181,2025-12-19,9,130,13.4,185,0.51
10182,2025-12-19,9,119,8.7,7,0.04
10183,2025-12-19,9,52,8.3,7,0.23
10184,2025-12-19,9,11,5.2,1,0.14
10185,2025-12-19,9,121,7.9,164,0.91
10186,2025-12-19,9,83,19.2,3,0.6
10187,2025-12-19,9,18,3.8,12,0.57
10188,2025-12-19,9,139,7.4,2,0.67
10189,2025-12-19,9,71,8.9,1,0.5
10190,2025-12-19,9,69,9.6,18,0.86
10191,2025-12-19,9,3,18.1,7,0.33
10192,2025-12-19,9,135,7.6,2,0.4
10193,2025-12-19,9,127,14.4,84,0.7
10194,2025-12-19,9,76,7.0,166,0.23
10195,2025-12-19,9,93,2.2,7,0.02
10196,2025-12-19,9,67,5.2,1,0.33
10197,2025-12-19,9,141,5.3,0,0.0
10198,2025-12-19,9,25,17.9,2,0.29
10199,2025-12-19,9,101,19.3,235,0.64
10200,2025-12-19,9,38,8.4,11,0.79
10201,2025-12-19,9,36,11.9,3,0.43
10202,2025-12-19,9,80,5.1,0,0.0
10203,2025-12-19,9,21,25.6,1,0.1
10204,2025-12-19,9,138,9.8,5,1.0
10205,2025-12-19,9,78,12.6,0,0.0
10206,2025-12-19,9,13,8.6,3,0.43
10207,2025-12-19,9,62,10.4,2,0.67
10208,2025-12-19,9,30,8.9,10,1.0
10209,2025-12-19,9,51,14.7,5,0.36
10210,2025-12-19,9,117,13.8,299,0.82
10211,2025-12-19,9,56,9.0,10,1.0
10212,2025-12-19,9,46,47.5,4,0.57
10213,2025-12-19,9,148,3.8,10,1.0
10214,2025-12-19,9,22,57.8,28,0.93
10215,2025-12-19,9,1,47.7,1,0.14
10216,2025-12-19,9,44,7.1,3,0.3
10217,2025-12-19,9,111,5.6,198,0.54
10218,2025-12-19,9,50,19.2,7,0.5
10219,2025-12-19,9,125,5.4,178,0.99
10220,2025-12-19,10,47,15.9,1,0.14
10221,2025-12-19,10,24,13.7,18,0.86
10222,2025-12-19,10,50,19.3,7,0.5
10223,2025-12-19,10,64,3.3,1,0.14
10224,2025-12-19,10,124,15.7,341,0.93
10225,2025-12-19,10,42,5.4,5,1.0
10226,2025-12-19,10,105,5.9,426,0.58
10227,2025-12-19,10,30,11.3,4,0.4
10228,2025-12-19,10,104,4.0,1468,0.8
10229,2025-12-19,10,141,0.6,1,1.0
10230,2025-12-19,10,75,8.8,592,0.81
10231,2025-12-19,10,38,8.5,1,0.07
10232,2025-12-19,10,55,19.6,7,0.33
10233,2025-12-19,10,103,10.4,433,0.59
10234,2025-12-19,10,118,1.3,41,0.11
10235,2025-12-19,10,128,4.0,118,0.66
10236,2025-12-19,10,134,10.4,8,0.57
10237,2025-12-19,10,119,10.7,96,0.53
10238,2025-12-19,10,127,4.5,15,0.12
10239,2025-12-19,10,92,8.2,78,0.43
10240,2025-12-19,10,78,21.0,0,0.0
10241,2025-12-19,10,113,4.2,101,0.28
10242,2025-12-19,10,106,6.5,18,0.1
10243,2025-12-19,10,129,2.1,87,0.48
10244,2025-12-19,10,29,15.9,5,0.71
10245,2025-12-19,10,148,1.1,9,0.9
10246,2025-12-19,10,71,9.4,1,0.5
10247,2025-12-19,10,139,8.3,0,0.0
10248,2025-12-19,10,89,5.7,25,0.83
10249,2025-12-19,10,8,10.0,1,0.1
10250,2025-12-19,10,54,10.2,7,0.7
10251,2025-12-19,10,115,0.8,27,0.07
10252,2025-12-19,10,112,9.0,306,0.42
10253,2025-12-19,10,31,17.3,0,0.0
10254,2025-12-19,10,9,4.7,1,0.07
10255,2025-12-19,10,27,15.8,1,0.2
10256,2025-12-19,10,59,24.0,1,0.33
10257,2025-12-19,10,70,3.3,2,1.0
10258,2025-12-19,10,62,8.1,2,0.67
10259,2025-12-19,10,131,12.0,69,0.19
10260,2025-12-19,10,144,8.5,0,0.0
10261,2025-12-19,10,34,0.6,4,0.8
10262,2025-12-19,10,114,12.8,49,0.27
10263,2025-12-19,10,72,2.7,2,1.0
10264,2025-12-19,10,81,2.1,4,0.8
10265,2025-12-19,10,99,15.0,536,0.73
10266,2025-12-19,10,111,14.4,276,0.76
10267,2025-12-19,10,123,7.2,165,0.92
10268,2025-12-19,10,1,26.5,0,0.0
10269,2025-12-19,10,108,15.4,88,0.49
10270,2025-12-19,10,12,6.4,1,0.2
10271,2025-12-19,10,102,9.5,38,0.1
10272,2025-12-19,10,121,6.8,154,0.86
10273,2025-12-19,10,56,1.7,4,0.4
10274,2025-12-19,10,84,8.9,9,0.64
10275,2025-12-19,10,76,8.2,286,0.39
10276,2025-12-19,10,96,13.0,2,0.01
10277,2025-12-19,10,95,24.1,346,0.95
10278,2025-12-19,10,142,7.2,100,0.56
10279,2025-12-19,10,60,19.4,1,0.33
10280,2025-12-19,10,63,8.5,1,0.33
10281,2025-12-19,10,15,12.5,1,0.05
10282,2025-12-19,10,32,19.7,5,0.71
10283,2025-12-19,10,137,22.7,5,1.0
10284,2025-12-20,1,29,22.6,0,0.0
10285,2025-12-20,1,54,16.7,1,0.1
10286,2025-12-20,1,89,5.7,24,0.8
10287,2025-12-20,1,117,8.0,350,0.96
10288,2025-12-20,1,23,19.7,10,0.33
10289,2025-12-20,1,3,5.2,17,0.81
10290,2025-12-20,1,1,28.2,1,0.14
10291,2025-12-20,1,80,26.9,0,0.0
10292,2025-12-20,1,118,5.1,240,0.66
10293,2025-12-20,1,41,6.0,27,0.9
10294,2025-12-20,1,106,17.8,6,0.03
10295,2025-12-20,1,39,6.8,7,1.0
10296,2025-12-20,1,108,15.9,125,0.69
10297,2025-12-20,1,71,13.8,1,0.5
10298,2025-12-20,1,134,9.9,14,1.0
10299,2025-12-20,1,122,8.8,274,0.75
10300,2025-12-20,1,143,2.9,311,0.85
10301,2025-12-20,1,113,17.5,324,0.89
10302,2025-12-20,1,103,18.6,456,0.62
10303,2025-12-20,1,30,15.7,7,0.7
10304,2025-12-20,1,79,12.6,5,1.0
10305,2025-12-20,1,91,16.1,294,0.81
10306,2025-12-20,1,101,15.0,37,0.1
10307,2025-12-20,1,119,16.1,56,0.31
10308,2025-12-20,1,120,7.2,66,0.18
10309,2025-12-20,1,83,27.2,5,1.0
10310,2025-12-20,1,110,23.8,408,0.56
10311,2025-12-20,1,99,33.9,320,0.44
10312,2025-12-20,1,92,9.6,1,0.01
10313,2025-12-20,1,116,5.9,62,0.69
10314,2025-12-20,1,96,29.4,64,0.36
10315,2025-12-20,1,34,14.9,1,0.2
10316,2025-12-20,1,133,8.6,84,0.7
10317,2025-12-20,1,124,33.0,125,0.34
10318,2025-12-20,1,27,18.9,5,1.0
10319,2025-12-20,1,142,5.4,24,0.13
